Tournament,Date,Series,Round,Winner,Loser,WRank,LRank,WPts,LPts,Wpoints,Fpoints,SFpoints,QFpoints,sixteenpoints,thirtytwopoints,sixtyfourpoints,onehundredtwentyeightpoints,Start Date,End Date
Suisse Open Gstaad,2023-07-18,ATP250,1st Round,Bagnis F.,Rinderknech A.,136.0,82.0,462.0,721.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-18,ATP250,1st Round,Cachin P.,Daniel T.,90.0,112.0,662.0,580.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-18,ATP250,1st Round,Varillas J.P.,Virtanen O.,66.0,132.0,808.0,489.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-18,ATP250,1st Round,Stricker D.,Fils A.,106.0,68.0,605.0,800.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-18,ATP250,1st Round,Ramos-Vinolas A.,Fognini F.,79.0,128.0,742.0,507.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-18,ATP250,1st Round,Wawrinka S.,Carballes Baena R.,74.0,60.0,764.0,845.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-19,ATP250,2nd Round,Bergs Z.,Rodionov J.,175.0,118.0,335.0,535.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-19,ATP250,2nd Round,Medjedovic H.,Thiem D.,183.0,94.0,322.0,631.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-19,ATP250,2nd Round,Hanfmann Y.,Altmaier D.,46.0,64.0,961.0,813.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-19,ATP250,2nd Round,Kecmanovic M.,Stricker D.,44.0,106.0,1010.0,605.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-20,ATP250,2nd Round,Varillas J.P.,Bagnis F.,66.0,136.0,808.0,462.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-20,ATP250,2nd Round,Ramos-Vinolas A.,Sonego L.,79.0,42.0,742.0,1025.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-20,ATP250,2nd Round,Cachin P.,Bautista Agut R.,90.0,25.0,662.0,1480.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-20,ATP250,2nd Round,Munar J.,Wawrinka S.,110.0,74.0,595.0,764.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-21,ATP250,Quarterfinals,Kecmanovic M.,Bergs Z.,44.0,175.0,1010.0,335.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-21,ATP250,Quarterfinals,Ramos-Vinolas A.,Varillas J.P.,79.0,66.0,742.0,808.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-21,ATP250,Quarterfinals,Cachin P.,Munar J.,90.0,110.0,662.0,595.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-21,ATP250,Quarterfinals,Medjedovic H.,Hanfmann Y.,183.0,46.0,322.0,961.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-22,ATP250,Semifinals,Ramos-Vinolas A.,Kecmanovic M.,79.0,44.0,742.0,1010.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-22,ATP250,Semifinals,Cachin P.,Medjedovic H.,90.0,183.0,662.0,322.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
Suisse Open Gstaad,2023-07-23,ATP250,The Final,Cachin P.,Ramos-Vinolas A.,90.0,79.0,662.0,742.0,250,165,100,50,25,13,0,0,2023-07-17,2023-07-23
U.S. Men's Clay Court Championships,2023-04-03,ATP250,1st Round,Galan D.E.,Zhang Zh.,94.0,93.0,621.0,625.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-03,ATP250,1st Round,Kudla D.,Vukic A.,137.0,151.0,424.0,381.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-03,ATP250,1st Round,Brouwer G.,Kovacevic A.,123.0,101.0,477.0,568.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-04,ATP250,1st Round,Kubler J.,Verdasco F.,71.0,232.0,733.0,242.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-04,ATP250,1st Round,Johnson S.,Bagnis F.,152.0,113.0,381.0,505.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-04,ATP250,1st Round,Hanfmann Y.,Watanuki Y.,134.0,107.0,432.0,515.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-04,ATP250,1st Round,Wolf J.J.,Thompson J.,54.0,84.0,875.0,668.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-04,ATP250,1st Round,Garin C.,Dellien H.,74.0,112.0,723.0,506.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-04,ATP250,1st Round,Etcheverry T.,Cerundolo J.M.,73.0,119.0,729.0,492.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-04,ATP250,1st Round,Giron M.,Gomez E.,69.0,99.0,746.0,577.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-05,ATP250,1st Round,Machac T.,Sock J.,138.0,166.0,420.0,359.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-07,ATP250,1st Round,Purcell M.,Altmaier D.,86.0,108.0,658.0,515.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-08,ATP250,2nd Round,Brouwer G.,Isner J.,123.0,46.0,477.0,915.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-08,ATP250,2nd Round,Wolf J.J.,Kudla D.,54.0,137.0,875.0,424.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-08,ATP250,2nd Round,Kubler J.,Galan D.E.,71.0,94.0,733.0,621.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-08,ATP250,2nd Round,Tiafoe F.,Johnson S.,15.0,152.0,2665.0,381.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-08,ATP250,2nd Round,Garin C.,Bergs Z.,74.0,167.0,723.0,359.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-08,ATP250,2nd Round,Etcheverry T.,Purcell M.,73.0,86.0,729.0,658.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-08,ATP250,2nd Round,Hanfmann Y.,Paul T.,134.0,18.0,432.0,2090.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-08,ATP250,2nd Round,Machac T.,Giron M.,138.0,69.0,420.0,746.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-08,ATP250,Quarterfinals,Tiafoe F.,Kubler J.,15.0,71.0,2665.0,733.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-08,ATP250,Quarterfinals,Brouwer G.,Wolf J.J.,123.0,54.0,477.0,875.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-08,ATP250,Quarterfinals,Etcheverry T.,Garin C.,73.0,74.0,729.0,723.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-09,ATP250,Quarterfinals,Hanfmann Y.,Machac T.,134.0,138.0,432.0,420.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-09,ATP250,Semifinals,Tiafoe F.,Brouwer G.,15.0,123.0,2665.0,477.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-09,ATP250,Semifinals,Etcheverry T.,Hanfmann Y.,73.0,134.0,729.0,432.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
U.S. Men's Clay Court Championships,2023-04-09,ATP250,The Final,Tiafoe F.,Etcheverry T.,15.0,73.0,2665.0,729.0,250,165,100,50,25,13,0,0,2023-04-03,2023-04-09
Wimbledon,2023-07-03,Grand Slam,1st Round,Barrios M.,Baez S.,133.0,46.0,456.0,955.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Musetti L.,Varillas J.P.,16.0,63.0,2210.0,806.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Karatsev A.,Van Assche L.,50.0,75.0,888.0,758.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Thompson J.,Nakashima B.,70.0,55.0,769.0,855.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Rublev A.,Purcell M.,7.0,64.0,4255.0,796.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Marterer M.,Gojo B.,170.0,112.0,342.0,557.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Hurkacz H.,Ramos-Vinolas A.,18.0,76.0,2060.0,752.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Djokovic N.,Cachin P.,2.0,68.0,7595.0,772.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Mmoh M.,Auger-Aliassime F.,119.0,12.0,527.0,2760.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Moutet C.,Gasquet R.,71.0,51.0,768.0,875.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Goffin D.,Marozsan F.,123.0,96.0,503.0,626.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Broady L.,Lestienne C.,142.0,74.0,422.0,761.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Wolf J.J.,Couacaud E.,48.0,158.0,924.0,363.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Munar J.,Isner J.,109.0,103.0,570.0,595.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Ruud C.,Lokoli L.,4.0,199.0,4960.0,290.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Choinski J.,Lajovic D.,164.0,56.0,348.0,854.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Ymer M.,Molcan A.,59.0,83.0,831.0,721.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Otte O.,Koepfer D.,233.0,86.0,251.0,681.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Bublik A.,Mcdonald M.,26.0,54.0,1354.0,855.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Vukic A.,Altmaier D.,87.0,66.0,679.0,778.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Schwartzman D.,Kecmanovic M.,98.0,41.0,615.0,1020.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Wawrinka S.,Ruusuvuori E.,88.0,47.0,674.0,936.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Galan D.E.,Nishioka Y.,85.0,27.0,693.0,1351.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-03,Grand Slam,1st Round,Sinner J.,Cerundolo J.M.,8.0,111.0,3345.0,560.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-04,Grand Slam,1st Round,Alcaraz C.,Chardy J.,1.0,542.0,7675.0,65.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-04,Grand Slam,1st Round,Murray A.,Peniston R.,40.0,268.0,1030.0,207.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-04,Grand Slam,1st Round,Norrie C.,Machac T.,13.0,108.0,2610.0,573.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-04,Grand Slam,1st Round,Halys Q.,Evans D.,79.0,30.0,741.0,1321.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-04,Grand Slam,1st Round,Etcheverry T.,Zapata Miralles B.,32.0,53.0,1201.0,856.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Stricker D.,Popyrin A.,117.0,93.0,535.0,645.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Cerundolo F.,Borges N.,19.0,69.0,1860.0,770.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Raonic M.,Novak D.,849.0,159.0,20.0,362.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Lehecka J.,Ofner S.,37.0,72.0,1083.0,768.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Tiafoe F.,Wu Y.,10.0,62.0,3085.0,814.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Dimitrov G.,Shimabukuro S.,24.0,162.0,1430.0,357.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Barrere G.,Harris L.,49.0,208.0,889.0,279.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Medvedev D.,Fery A.,3.0,391.0,5890.0,118.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Pella G.,Coric B.,308.0,14.0,170.0,2305.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Muller A.,Rinderknech A.,84.0,82.0,711.0,722.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Safiullin R.,Bautista Agut R.,92.0,23.0,663.0,1480.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Mayot H.,Bonzi B.,181.0,94.0,321.0,638.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Paul T.,Mochizuki S.,15.0,212.0,2250.0,276.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Fritz T.,Hanfmann Y.,9.0,45.0,3310.0,962.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Shapovalov D.,Albot R.,29.0,107.0,1335.0,580.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Tsitsipas S.,Thiem D.,5.0,91.0,4670.0,666.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Rune H.,Loffhagen G.,6.0,371.0,4510.0,130.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Vesely J.,Korda S.,528.0,25.0,67.0,1355.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Eubanks C.,Monteiro T.,43.0,95.0,976.0,626.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Giron M.,Dellien H.,65.0,171.0,795.0,340.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Ivashka I.,Coria F.,102.0,104.0,607.0,592.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Shelton B.,Daniel T.,36.0,106.0,1094.0,584.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Mannarino A.,Shevchenko A.,35.0,97.0,1112.0,623.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Djere L.,Cressy M.,60.0,58.0,820.0,845.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,1st Round,Fucsovics M.,Griekspoor T.,67.0,31.0,777.0,1254.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,1st Round,Davidovich Fokina A.,Fils A.,34.0,61.0,1115.0,816.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,1st Round,Van De Zandschulp B.,Zhang Zh.,44.0,52.0,975.0,874.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,1st Round,Carballes Baena R.,Arnaldi M.,57.0,80.0,850.0,737.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,1st Round,Watanuki Y.,Huesler M.A.,116.0,81.0,547.0,726.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,1st Round,Zverev A.,Brouwer G.,21.0,153.0,1630.0,383.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,1st Round,O Connell C.,Medjedovic H.,73.0,156.0,766.0,371.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,1st Round,De Minaur A.,Coppejans K.,17.0,188.0,2115.0,309.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,1st Round,Kubler J.,Humbert U.,77.0,39.0,742.0,1042.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,1st Round,Jarry N.,Cecchinato M.,28.0,89.0,1336.0,673.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,1st Round,Berrettini M.,Sonego L.,38.0,42.0,1082.0,1015.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,2nd Round,Djokovic N.,Thompson J.,2.0,70.0,7595.0,769.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-05,Grand Slam,2nd Round,Sinner J.,Schwartzman D.,8.0,98.0,3345.0,615.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Wawrinka S.,Etcheverry T.,88.0,32.0,674.0,1201.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Halys Q.,Vukic A.,79.0,87.0,741.0,679.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Musetti L.,Munar J.,16.0,109.0,2210.0,570.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Hurkacz H.,Choinski J.,18.0,164.0,2060.0,348.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Marterer M.,Mmoh M.,170.0,119.0,342.0,527.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Bublik A.,Wolf J.J.,26.0,48.0,1354.0,924.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Shapovalov D.,Barrere G.,29.0,49.0,1335.0,889.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Rublev A.,Karatsev A.,7.0,50.0,4255.0,888.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Broady L.,Ruud C.,142.0,4.0,422.0,4960.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Galan D.E.,Otte O.,85.0,233.0,693.0,251.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Safiullin R.,Moutet C.,92.0,71.0,663.0,768.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Paul T.,Raonic M.,15.0,849.0,2250.0,20.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Goffin D.,Barrios M.,123.0,133.0,503.0,456.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Lehecka J.,Cerundolo F.,37.0,19.0,1083.0,1860.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Pella G.,Mayot H.,308.0,181.0,170.0,321.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Ymer M.,Fritz T.,59.0,9.0,831.0,3310.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Tiafoe F.,Stricker D.,10.0,117.0,3085.0,535.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Djere L.,Shelton B.,60.0,36.0,820.0,1094.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-06,Grand Slam,2nd Round,Dimitrov G.,Ivashka I.,24.0,102.0,1430.0,607.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,2nd Round,Rune H.,Carballes Baena R.,6.0,57.0,4510.0,850.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,2nd Round,O Connell C.,Vesely J.,73.0,528.0,766.0,67.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,2nd Round,Berrettini M.,De Minaur A.,38.0,17.0,1082.0,2115.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,2nd Round,Fucsovics M.,Giron M.,67.0,65.0,777.0,795.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,2nd Round,Medvedev D.,Mannarino A.,3.0,35.0,5890.0,1112.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,2nd Round,Davidovich Fokina A.,Van De Zandschulp B.,34.0,44.0,1115.0,975.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,2nd Round,Zverev A.,Watanuki Y.,21.0,116.0,1630.0,547.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,2nd Round,Alcaraz C.,Muller A.,1.0,84.0,7675.0,711.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,2nd Round,Jarry N.,Kubler J.,28.0,77.0,1336.0,742.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,2nd Round,Eubanks C.,Norrie C.,43.0,13.0,976.0,2610.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,2nd Round,Tsitsipas S.,Murray A.,5.0,40.0,4670.0,1030.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,3rd Round,Hurkacz H.,Musetti L.,18.0,16.0,2060.0,2210.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,3rd Round,Sinner J.,Halys Q.,8.0,79.0,3345.0,741.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,3rd Round,Bublik A.,Marterer M.,26.0,170.0,1354.0,342.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,3rd Round,Galan D.E.,Ymer M.,85.0,59.0,693.0,831.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,3rd Round,Shapovalov D.,Broady L.,29.0,142.0,1335.0,422.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,3rd Round,Safiullin R.,Pella G.,92.0,308.0,663.0,170.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
Wimbledon,2023-07-07,Grand Slam,3rd Round,Rublev A.,Goffin D.,7.0,123.0,4255.0,503.0,2000,1300,800,400,200,100,50,10,2023-07-03,2023-07-16
